WifiAccessPoint_0,WifiAccessPoint_1,WifiAccessPoint_2,WifiAccessPoint_3,WifiAccessPoint_4,WifiAccessPoint_5,WifiAccessPoint_6,WifiAccessPoint_7,WifiAccessPoint_8,WifiAccessPoint_9,WifiAccessPoint_10,WifiAccessPoint_11,WifiAccessPoint_12,WifiAccessPoint_13,WifiAccessPoint_14,WifiAccessPoint_15,WifiAccessPoint_16,WifiAccessPoint_17,WifiAccessPoint_18,WifiAccessPoint_19,WifiAccessPoint_20,WifiAccessPoint_21,WifiAccessPoint_22,WifiAccessPoint_23,WifiAccessPoint_24,WifiAccessPoint_25,WifiAccessPoint_26,WifiAccessPoint_27,WifiAccessPoint_28,WifiAccessPoint_29,WifiAccessPoint_30,WifiAccessPoint_31,WifiAccessPoint_32,WifiAccessPoint_33,WifiAccessPoint_34,WifiAccessPoint_35,WifiAccessPoint_36,WifiAccessPoint_37,WifiAccessPoint_38,WifiAccessPoint_39,WifiAccessPoint_40,WifiAccessPoint_41,WifiAccessPoint_42,WifiAccessPoint_43,WifiAccessPoint_44,WifiAccessPoint_45,WifiAccessPoint_46,WifiAccessPoint_47,WifiAccessPoint_48,WifiAccessPoint_49,WifiAccessPoint_50,WifiAccessPoint_51,WifiAccessPoint_52,WifiAccessPoint_53,WifiAccessPoint_54,WifiAccessPoint_55,WifiAccessPoint_56,WifiAccessPoint_57,WifiAccessPoint_58,WifiAccessPoint_59,WifiAccessPoint_60,WifiAccessPoint_61,WifiAccessPoint_62,WifiAccessPoint_63,WifiAccessPoint_64,WifiAccessPoint_65,WifiAccessPoint_66,WifiAccessPoint_67,WifiAccessPoint_68,WifiAccessPoint_69,WifiAccessPoint_70,WifiAccessPoint_71,WifiAccessPoint_72,WifiAccessPoint_73,WifiAccessPoint_74,WifiAccessPoint_75,WifiAccessPoint_76,WifiAccessPoint_77,WifiAccessPoint_78,WifiAccessPoint_79,WifiAccessPoint_80,WifiAccessPoint_81,WifiAccessPoint_82,WifiAccessPoint_83,WifiAccessPoint_84,WifiAccessPoint_85,WifiAccessPoint_86,WifiAccessPoint_87,WifiAccessPoint_88,WifiAccessPoint_89,WifiAccessPoint_90,x,y
-135,-71,-61,-59,-63,-55,-76,-68,-77,-78,-58,-61,-51,null,null,null,-78,null,null,null,-49,-71,-55,-70,null,null,-84,null,-69,null,null,-78,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.685409749,0.962803704
-128,null,null,null,null,null,null,null,null,-78,null,null,null,-72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-74,-59,-69,null,null,null,-56,-84,null,-79,null,null,null,null,null,null,null,null,null,-86,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.504336735,0.11043283
-124,-79,-86,-92,-81,-75,-85,-64,-86,-70,null,-72,-76,-65,-81,null,null,null,-66,-89,null,-81,-86,null,null,null,null,-66,null,-90,-95,null,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-84,null,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.344771126,0.757870293
-133,-69,-60,-60,-81,null,-68,null,-71,-71,-84,null,null,-70,-77,-68,-52,null,-82,-72,null,-89,null,null,null,-83,null,null,null,-86,-84,-78,-74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.867840103,0.585395795
-122,null,-67,-83,null,null,null,-65,null,-62,null,-80,null,-63,-68,-65,-64,null,-57,-82,null,null,null,null,-82,-82,null,-53,null,-85,-81,null,-81,null,null,null,-69,null,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.315046029,0.393632541
-112,-60,-65,-65,-80,-71,-70,-46,-74,-44,-65,-48,null,-50,-77,-83,-74,null,null,-79,-88,-69,-82,-65,-80,null,-93,-72,null,-74,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-80,null,null,null,null,-87,-80,null,null,null,null,null,null,null,null,null,null,null,null,0.354394063,0.763425533
-122,-72,-58,-73,null,null,-83,null,-67,-80,null,null,null,-70,-69,-59,-53,null,-82,null,null,null,-88,null,null,null,null,-61,null,null,-56,-56,-70,null,null,-76,-75,-72,null,-79,null,null,null,-94,-87,null,null,null,null,-73,null,null,null,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.61402504,0.330662916
-128,-81,-84,null,null,null,null,-69,null,-69,null,-91,null,-60,-48,-80,-67,null,-77,null,null,null,null,null,null,null,null,-61,null,null,-65,-76,-63,null,null,null,-77,-77,-79,-91,null,null,null,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.515419868,0.337456513
-134,-81,-72,-73,-81,-81,-82,-54,-77,-56,-89,-73,-73,-48,-55,-65,-53,null,-40,-59,null,-85,null,-72,-59,-70,null,-69,null,-62,-79,-73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-76,null,null,null,-75,null,-97,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.176791953,0.558755173
-128,-74,-71,-76,-74,-82,-73,-55,-78,-60,null,-69,-67,-52,-52,-70,-61,null,null,-67,-94,-90,-80,-89,-65,-61,null,-50,null,-66,null,null,-67,null,null,null,null,null,-84,null,null,null,null,null,-82,null,null,null,null,null,null,null,-87,null,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
-136,-71,-58,null,-62,null,null,null,null,-76,null,null,null,-61,-51,-39,-45,null,null,null,null,null,null,null,null,null,null,null,null,null,-54,-58,-85,null,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.678667645,0.463760518
-120,-74,-68,-74,-81,null,null,null,-84,null,null,null,null,-69,-50,-59,-65,null,null,null,null,null,null,null,null,null,null,-52,null,null,-55,-65,-64,null,null,null,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.51786267,0.340180785
-121,-51,-70,-66,-64,-70,-82,-44,-88,-44,-78,-65,-53,-52,-66,null,-59,null,-61,-57,null,-76,-96,-77,-78,-80,null,-75,null,-65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-71,null,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-86,null,null,null,null,null,null,null,null,null,-87,-76,-83,null,null,null,null,null,null,null,null,0.218187926,0.753222381
-127,-76,-88,null,null,-54,null,-68,-91,-70,-78,-56,-63,-72,-88,null,null,null,-77,null,-88,-71,-81,-66,null,null,null,null,null,-75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.411468935,0.864337596
-123,null,-73,-86,null,null,null,null,null,null,null,null,null,-72,-73,null,-58,null,-71,null,null,null,null,null,null,null,null,null,null,null,-66,-57,-79,null,null,null,null,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.896830262,0.29022686
-129,-59,-43,-51,-55,-64,-50,-60,-48,-55,-75,null,null,-60,null,-60,-58,null,null,null,null,-74,null,-74,null,null,null,-77,null,null,-74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.673367337,0.697776768
-126,-70,-66,-62,-76,-79,-61,-76,-82,-84,null,-88,null,-57,-71,-48,-46,null,null,null,null,-80,-86,null,-79,-79,null,-66,null,-85,-63,null,-73,null,null,-77,null,-74,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.682458036,0.406231771
-125,null,-59,-54,-61,-74,-79,-76,-87,-69,-83,null,null,-59,-46,-45,-58,null,null,null,null,null,null,null,-77,-72,null,-60,null,-81,-49,null,-70,null,-89,-76,-77,-78,-84,-77,-72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-88,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.688197748,0.371693331
-123,null,-75,-75,null,null,null,null,null,null,null,-82,null,-67,-54,-70,-56,-83,-72,null,null,null,null,null,null,null,null,-54,null,null,-38,-34,-47,null,null,-86,-57,-74,null,-70,-70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.922938417,0.222844547
-129,-63,-69,-68,-76,-79,-77,-55,-91,-58,-76,-64,null,-72,-75,-96,null,null,-76,-74,-77,-83,-87,-79,null,null,null,-76,null,-73,null,null,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-89,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.706815481,0.755093814
-134,-87,-79,null,null,-98,null,null,null,-87,null,null,null,-66,-68,-73,-77,null,-72,null,null,null,null,null,null,null,null,-74,null,null,-63,-67,-51,null,null,null,-45,null,null,-83,null,null,null,null,-87,null,null,null,null,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.872738842,0.038372308
-129,-73,-76,null,-77,-75,null,-61,-89,-56,-86,-65,-62,-78,-77,null,-88,null,-72,-95,null,-89,-90,-83,null,-84,null,-90,null,-94,null,null,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.32567135,0.803917275
-121,null,-84,-71,null,null,-91,-72,-83,-61,null,-77,null,-60,-52,-65,-75,null,-56,-86,null,null,null,null,-81,-75,null,-43,null,-92,-55,-57,-64,null,null,null,-69,-75,-80,-72,null,null,null,-69,null,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.15460031,0.327404973
-127,-66,-74,-59,-79,-81,-68,-80,-86,-70,-73,-79,-77,-78,-87,-58,-62,null,-75,-81,-71,-67,-77,-76,-81,-88,null,null,null,-84,-76,-75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-91,-88,null,-82,null,null,null,null,null,-98,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.706154197,0.625962275
-133,null,-64,-72,null,-94,-79,-71,-81,-65,null,-80,-71,-60,-36,-60,-66,null,-65,null,null,-83,null,-79,-66,-60,null,-52,null,-80,-76,-69,-70,null,null,null,null,-88,-81,null,null,null,null,-79,-87,-84,null,null,null,null,null,null,null,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.085995371,0.446847948
-126,-79,-83,-83,null,null,null,-79,null,-75,null,null,null,-90,-78,null,-76,null,-76,null,null,null,null,null,null,null,null,-69,null,null,-74,-74,-51,null,null,null,-56,null,null,-86,null,null,null,-78,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.419593288,0.121934197
-127,null,null,null,null,null,null,null,null,null,null,-93,null,-79,-70,null,-87,null,null,null,null,null,null,null,null,null,null,-72,null,null,-65,-80,-59,null,null,null,-50,-90,-81,null,null,null,null,-74,-75,null,-71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.080159933,0.228194035
-131,null,null,null,null,null,null,null,null,-91,null,null,null,-91,-83,-75,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,-65,-79,-62,null,null,null,-67,null,null,-89,null,null,null,null,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.913559905,0.057159211
-121,-80,-82,null,null,null,null,null,null,-90,null,null,null,-73,-85,null,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,-63,-68,-62,null,null,null,-62,-88,-84,null,-78,null,null,null,-82,null,-88,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.909237887,0.161837953
-129,-86,-76,-72,null,null,null,null,null,-78,null,-71,-81,-66,-52,null,-63,null,-63,-90,null,null,null,null,-88,-84,null,-53,null,-72,-57,-67,-70,null,null,-73,-70,-78,-73,-93,null,null,null,null,-77,-100,-97,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.524836685,0.340522305
-117,-61,-73,null,-66,-43,null,-67,-90,-73,-56,-64,-68,-74,null,-79,-73,null,-75,null,-59,-66,-66,-68,null,null,-75,null,-75,null,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.687833828,0.954293487
-124,null,-79,null,null,null,null,-77,null,-69,null,null,null,-79,-68,null,-78,null,-77,null,null,null,null,null,null,null,null,-65,null,null,-64,-71,-58,null,null,null,-52,null,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.430066981,0.042499135
-130,null,-85,null,null,null,null,null,null,-75,null,null,null,-86,-56,-79,-73,null,-80,null,null,null,null,null,-83,null,null,-66,null,null,-58,-60,-43,null,null,null,-54,null,-72,-73,-76,null,null,null,-58,null,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.082749009,0.157667556
-129,null,-83,null,null,null,null,null,null,-81,null,null,null,-74,-77,null,-75,null,-79,null,null,null,null,null,null,null,null,null,null,null,-65,-58,-61,null,null,null,-73,-81,-79,-71,null,null,null,null,-77,null,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.581408049,0.241663204
-122,-84,-79,null,null,-97,-88,-66,-90,-56,null,-82,-78,-69,-70,-83,-93,null,-71,-70,null,-84,null,-91,-91,null,null,-86,null,-76,null,null,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.279418386,0.804111422
-129,-53,-58,-50,-58,-80,-73,-77,-66,-73,-72,-71,-76,-83,null,-79,-73,null,-85,-87,-87,-74,null,-72,null,-84,null,null,null,-76,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.620134599,0.755005928
-128,-85,-85,-89,null,null,-87,-78,null,-69,null,-83,null,-69,-77,-70,-75,null,-69,null,null,null,null,null,null,null,null,-56,null,null,-88,-88,-78,null,null,null,null,null,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.501117439,0.42929534
-124,-79,-75,null,null,-76,-97,null,-82,-80,null,null,null,-77,-78,-64,-57,null,-80,null,null,null,null,null,-85,-82,null,-69,null,null,-52,-62,-75,null,null,-89,-78,-77,null,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.761702328,0.321910145
-120,-71,-81,-83,-75,-81,-84,-55,-86,-50,null,-60,-73,-67,-72,null,-69,null,-78,-86,null,-83,null,-78,-94,-67,null,null,null,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.386654209,0.781201617
-121,-62,-66,-69,-59,-55,-81,-63,-68,-74,-41,-59,-71,null,null,-72,-77,-58,null,null,-60,-64,-54,-73,null,null,-84,null,-81,null,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.689294654,0.955730102
